datetime,city,pm25,is_extreme,hour,day_of_week,month,day_of_year,is_weekend,season,time_of_day,hazard_level,is_unhealthy,pm25_lag_1h,pm25_lag_24h,pm25_rolling_mean_24h,pm25_rolling_std_24h,target_next_hour
2023-07-28 19:00:00+00:00,Bangkok,15.8,0,19,4,7,209,0,wet,evening,moderate,0,17.0,14.0,16.316666666666666,2.525636668190932,0.0
2023-07-28 20:00:00+00:00,Bangkok,14.0,0,20,4,7,209,0,wet,evening,moderate,0,15.8,13.0,16.39166666666667,2.480167712889275,0.0
2023-07-28 21:00:00+00:00,Bangkok,16.0,0,21,4,7,209,0,wet,evening,moderate,0,14.0,16.8,16.433333333333334,2.4285738643272103,0.0
2023-07-28 22:00:00+00:00,Bangkok,15.7,0,22,4,7,209,0,wet,evening,moderate,0,16.0,16.4,16.400000000000002,2.4288125565352003,0.0
2023-07-28 23:00:00+00:00,Bangkok,15.5,0,23,4,7,209,0,wet,evening,moderate,0,15.7,18.0,16.370833333333334,2.4330119402604096,0.0
2023-07-29 00:00:00+00:00,Bangkok,15.4,0,0,5,7,210,1,wet,night,moderate,0,15.5,20.0,16.266666666666666,2.413668805252643,0.0
2023-07-29 01:00:00+00:00,Bangkok,15.4,0,1,5,7,210,1,wet,night,moderate,0,15.4,16.0,16.075,2.283447051013676,0.0
2023-07-29 02:00:00+00:00,Bangkok,15.4,0,2,5,7,210,1,wet,night,moderate,0,15.4,16.0,16.05,2.2875846384912877,0.0
2023-07-29 03:00:00+00:00,Bangkok,15.7,0,3,5,7,210,1,wet,night,moderate,0,15.4,15.8,16.025,2.291430159073911,0.0
2023-07-29 04:00:00+00:00,Bangkok,15.2,0,4,5,7,210,1,wet,night,moderate,0,15.7,15.6,16.020833333333332,2.2919479405779017,0.0
2023-07-29 05:00:00+00:00,Bangkok,17.0,0,5,5,7,210,1,wet,night,moderate,0,15.2,14.0,16.004166666666666,2.2965908887186184,0.0
2023-07-29 06:00:00+00:00,Bangkok,15.3,0,6,5,7,210,1,wet,morning,moderate,0,17.0,15.6,16.129166666666666,2.2641783549863845,0.0
2023-07-29 07:00:00+00:00,Bangkok,15.3,0,7,5,7,210,1,wet,morning,moderate,0,15.3,15.6,16.116666666666667,2.2680515803250456,0.0
2023-07-29 08:00:00+00:00,Bangkok,15.5,0,8,5,7,210,1,wet,morning,moderate,0,15.3,13.0,16.104166666666668,2.271846436686358,0.0
2023-07-29 09:00:00+00:00,Bangkok,16.0,0,9,5,7,210,1,wet,morning,moderate,0,15.5,14.0,16.208333333333332,2.1787345083721097,0.0
2023-07-29 10:00:00+00:00,Bangkok,15.8,0,10,5,7,210,1,wet,morning,moderate,0,16.0,15.2,16.291666666666668,2.1282604994745435,0.0
2023-07-29 11:00:00+00:00,Bangkok,12.0,0,11,5,7,210,1,wet,morning,good,0,15.8,15.0,16.316666666666666,2.1183805682370913,0.0
2023-07-29 12:00:00+00:00,Bangkok,16.0,0,12,5,7,210,1,wet,afternoon,moderate,0,12.0,15.0,16.191666666666666,2.281669233862364,0.0
2023-07-29 13:00:00+00:00,Bangkok,15.9,0,13,5,7,210,1,wet,afternoon,moderate,0,16.0,18.0,16.233333333333334,2.268051580325046,0.0
2023-07-29 14:00:00+00:00,Bangkok,23.0,0,14,5,7,210,1,wet,afternoon,moderate,0,15.9,17.0,16.145833333333336,2.2372302687391756,0.0
2023-07-29 15:00:00+00:00,Bangkok,16.1,0,15,5,7,210,1,wet,afternoon,moderate,0,23.0,24.0,16.395833333333332,2.6364467469068678,0.0
2023-07-29 16:00:00+00:00,Bangkok,16.1,0,16,5,7,210,1,wet,afternoon,moderate,0,16.1,21.0,16.066666666666666,2.0802731147338576,0.0
2023-07-29 17:00:00+00:00,Bangkok,26.0,0,17,5,7,210,1,wet,afternoon,moderate,0,16.1,15.6,15.862500000000002,1.7960857198485622,0.0
2023-07-29 18:00:00+00:00,Bangkok,26.0,0,18,5,7,210,1,wet,evening,moderate,0,26.0,17.0,16.295833333333334,2.737736158829547,0.0
2023-07-29 19:00:00+00:00,Bangkok,17.2,0,19,5,7,210,1,wet,evening,moderate,0,26.0,15.8,16.670833333333334,3.379539352024843,0.0
2023-07-29 20:00:00+00:00,Bangkok,24.0,0,20,5,7,210,1,wet,evening,moderate,0,17.2,14.0,16.729166666666668,3.375935189810008,0.0
2023-07-29 21:00:00+00:00,Bangkok,18.1,0,21,5,7,210,1,wet,evening,moderate,0,24.0,16.0,17.145833333333332,3.6318613226095366,0.0
2023-07-29 22:00:00+00:00,Bangkok,17.3,0,22,5,7,210,1,wet,evening,moderate,0,18.1,15.7,17.233333333333334,3.628350525546327,0.0
2023-07-29 23:00:00+00:00,Bangkok,17.3,0,23,5,7,210,1,wet,evening,moderate,0,17.3,15.5,17.3,3.6136215725454206,0.0
2023-07-30 00:00:00+00:00,Bangkok,17.3,0,0,6,7,211,1,wet,night,moderate,0,17.3,15.4,17.375,3.5932605999469134,0.0
2023-07-30 01:00:00+00:00,Bangkok,11.0,0,1,6,7,211,1,wet,night,good,0,17.3,15.4,17.454166666666666,3.568702013053406,0.0
2023-07-30 02:00:00+00:00,Bangkok,17.1,0,2,6,7,211,1,wet,night,moderate,0,11.0,15.4,17.270833333333332,3.7852665366686673,0.0
2023-07-30 03:00:00+00:00,Bangkok,17.1,0,3,6,7,211,1,wet,night,moderate,0,17.1,15.7,17.34166666666667,3.764585162972911,0.0
2023-07-30 04:00:00+00:00,Bangkok,17.1,0,4,6,7,211,1,wet,night,moderate,0,17.1,15.2,17.4,3.7488548976292315,0.0
2023-07-30 05:00:00+00:00,Bangkok,17.2,0,5,6,7,211,1,wet,night,moderate,0,17.1,17.0,17.479166666666668,3.720329481279283,0.0
2023-07-30 06:00:00+00:00,Bangkok,16.9,0,6,6,7,211,1,wet,morning,moderate,0,17.2,15.3,17.4875,3.7194333953720844,0.0
2023-07-30 07:00:00+00:00,Bangkok,16.7,0,7,6,7,211,1,wet,morning,moderate,0,16.9,15.3,17.554166666666667,3.69276368363707,0.0
2023-07-30 08:00:00+00:00,Bangkok,23.0,0,8,6,7,211,1,wet,morning,moderate,0,16.7,15.5,17.6125,3.666571968474152,0.0
2023-07-30 09:00:00+00:00,Bangkok,17.2,0,9,6,7,211,1,wet,morning,moderate,0,23.0,16.0,17.925,3.7960219452337287,0.0
2023-07-30 10:00:00+00:00,Bangkok,20.0,0,10,6,7,211,1,wet,morning,moderate,0,17.2,15.8,17.975,3.777421480782713,0.0
2023-07-30 11:00:00+00:00,Bangkok,17.0,0,11,6,7,211,1,wet,morning,moderate,0,20.0,12.0,18.150000000000002,3.7695576951933907,0.0
2023-07-30 12:00:00+00:00,Bangkok,17.8,0,12,6,7,211,1,wet,afternoon,moderate,0,17.0,16.0,18.358333333333334,3.5464515844122433,0.0
2023-07-30 13:00:00+00:00,Bangkok,18.0,0,13,6,7,211,1,wet,afternoon,moderate,0,17.8,15.9,18.433333333333334,3.513287407229517,0.0
2023-07-30 14:00:00+00:00,Bangkok,17.1,0,14,6,7,211,1,wet,afternoon,moderate,0,18.0,23.0,18.520833333333332,3.4733743982106686,0.0
2023-07-30 15:00:00+00:00,Bangkok,15.0,0,15,6,7,211,1,wet,afternoon,moderate,0,17.1,16.1,18.275,3.349140058348588,0.0
2023-07-30 16:00:00+00:00,Bangkok,17.0,0,16,6,7,211,1,wet,afternoon,moderate,0,15.0,16.1,18.229166666666668,3.387506350601091,0.0
2023-07-30 17:00:00+00:00,Bangkok,16.8,0,17,6,7,211,1,wet,afternoon,moderate,0,17.0,26.0,18.266666666666666,3.3678359283937973,0.0
2023-07-30 18:00:00+00:00,Bangkok,16.7,0,18,6,7,211,1,wet,evening,moderate,0,16.8,26.0,17.883333333333333,2.946577479140862,0.0
2023-07-30 19:00:00+00:00,Bangkok,16.5,0,19,6,7,211,1,wet,evening,moderate,0,16.7,17.2,17.495833333333334,2.3921027981886285,0.0
2023-07-30 20:00:00+00:00,Bangkok,17.0,0,20,6,7,211,1,wet,evening,moderate,0,16.5,24.0,17.466666666666665,2.400120769908328,0.0
2023-07-30 21:00:00+00:00,Bangkok,16.6,0,21,6,7,211,1,wet,evening,moderate,0,17.0,18.1,17.175,1.9558718727486,0.0
2023-07-30 22:00:00+00:00,Bangkok,15.0,0,22,6,7,211,1,wet,evening,moderate,0,16.6,17.3,17.1125,1.9489824546916972,0.0
2023-07-30 23:00:00+00:00,Bangkok,14.8,0,23,6,7,211,1,wet,evening,moderate,0,15.0,17.3,17.016666666666666,1.9953569293143374,0.0
2023-07-31 00:00:00+00:00,Bangkok,15.0,0,0,0,7,212,0,wet,night,moderate,0,14.8,17.3,16.9125,2.0445712849227973,0.0
2023-07-31 01:00:00+00:00,Bangkok,14.9,0,1,0,7,212,0,wet,night,moderate,0,15.0,11.0,16.816666666666666,2.07922783883766,0.0
2023-07-31 02:00:00+00:00,Bangkok,15.1,0,2,0,7,212,0,wet,night,moderate,0,14.9,17.1,16.979166666666668,1.727521261850444,0.0
2023-07-31 03:00:00+00:00,Bangkok,15.1,0,3,0,7,212,0,wet,night,moderate,0,15.1,17.1,16.895833333333332,1.7691754814201996,0.0
2023-07-31 04:00:00+00:00,Bangkok,15.1,0,4,0,7,212,0,wet,night,moderate,0,15.1,17.1,16.8125,1.8058630358773755,0.0
2023-07-31 05:00:00+00:00,Bangkok,15.2,0,5,0,7,212,0,wet,night,moderate,0,15.1,17.2,16.729166666666668,1.8378813811056793,0.0
2023-07-31 06:00:00+00:00,Bangkok,15.3,0,6,0,7,212,0,wet,morning,moderate,0,15.2,16.9,16.645833333333332,1.8608037456192343,0.0
2023-07-31 07:00:00+00:00,Bangkok,15.4,0,7,0,7,212,0,wet,morning,moderate,0,15.3,16.7,16.579166666666666,1.8798656674179304,0.0
2023-07-31 08:00:00+00:00,Bangkok,15.6,0,8,0,7,212,0,wet,morning,moderate,0,15.4,23.0,16.525,1.8949016264475245,0.0
2023-07-31 09:00:00+00:00,Bangkok,22.0,0,9,0,7,212,0,wet,morning,moderate,0,15.6,17.2,16.216666666666665,1.30606167597465,0.0
2023-07-31 10:00:00+00:00,Bangkok,15.9,0,10,0,7,212,0,wet,morning,moderate,0,22.0,20.0,16.416666666666668,1.7539190072686945,0.0
2023-07-31 11:00:00+00:00,Bangkok,23.0,0,11,0,7,212,0,wet,morning,moderate,0,15.9,17.0,16.245833333333334,1.5808580957318765,0.0
2023-07-31 12:00:00+00:00,Bangkok,25.0,0,12,0,7,212,0,wet,afternoon,moderate,0,23.0,17.8,16.495833333333334,2.0958508009184658,0.0
2023-07-31 13:00:00+00:00,Bangkok,16.6,0,13,0,7,212,0,wet,afternoon,moderate,0,25.0,18.0,16.79583333333333,2.7146108963976774,0.0
2023-07-31 14:00:00+00:00,Bangkok,15.8,0,14,0,7,212,0,wet,afternoon,moderate,0,16.6,17.1,16.7375,2.702625535032391,0.0
2023-07-31 15:00:00+00:00,Bangkok,24.0,0,15,0,7,212,0,wet,afternoon,moderate,0,15.8,15.0,16.683333333333334,2.708066319056131,0.0
2023-07-31 16:00:00+00:00,Bangkok,22.0,0,16,0,7,212,0,wet,afternoon,moderate,0,24.0,17.0,17.058333333333334,3.0645116877013843,0.0
2023-07-31 17:00:00+00:00,Bangkok,16.6,0,17,0,7,212,0,wet,afternoon,moderate,0,22.0,16.8,17.26666666666667,3.226071330873586,0.0
2023-07-31 18:00:00+00:00,Bangkok,17.0,0,18,0,7,212,0,wet,evening,moderate,0,16.6,16.7,17.258333333333333,3.227587154606382,0.0
2023-07-31 19:00:00+00:00,Bangkok,25.0,0,19,0,7,212,0,wet,evening,moderate,0,17.0,16.5,17.270833333333332,3.2259112856972396,0.0
2023-07-31 20:00:00+00:00,Bangkok,18.0,0,20,0,7,212,0,wet,evening,moderate,0,25.0,17.0,17.625,3.584295455601266,0.0
2023-07-31 21:00:00+00:00,Bangkok,17.8,0,21,0,7,212,0,wet,evening,moderate,0,18.0,16.6,17.666666666666668,3.582526029720314,0.0
2023-07-31 22:00:00+00:00,Bangkok,16.9,0,22,0,7,212,0,wet,evening,moderate,0,17.8,15.0,17.716666666666665,3.575358500318186,
2023-01-01 00:00:00+00:00,Ho Chi Minh City,31.0,0,0,6,1,1,1,dry,night,moderate,0,20.0,20.0,20.0,0.0,0.0
2023-01-01 01:00:00+00:00,Ho Chi Minh City,31.0,0,1,6,1,1,1,dry,night,moderate,0,31.0,20.0,31.0,0.0,0.0
2023-01-01 06:00:00+00:00,Ho Chi Minh City,11.0,0,6,6,1,1,1,dry,morning,good,0,31.0,20.0,31.0,0.0,0.0
2023-01-01 12:00:00+00:00,Ho Chi Minh City,34.0,0,12,6,1,1,1,dry,afternoon,moderate,0,11.0,20.0,24.333333333333332,11.547005383792515,0.0
2023-01-01 17:00:00+00:00,Ho Chi Minh City,11.0,0,17,6,1,1,1,dry,afternoon,good,0,34.0,20.0,26.75,10.594810050208546,0.0
2023-01-01 21:00:00+00:00,Ho Chi Minh City,16.0,0,21,6,1,1,1,dry,evening,moderate,0,11.0,20.0,23.6,11.567194992737004,1.0
2023-01-02 14:00:00+00:00,Ho Chi Minh City,53.0,0,14,0,1,2,0,dry,afternoon,unhealthy_sensitive,1,16.0,20.0,22.333333333333332,10.801234497346433,1.0
2023-01-02 19:00:00+00:00,Ho Chi Minh City,58.0,0,19,0,1,2,0,dry,evening,unhealthy,1,53.0,20.0,26.714285714285715,15.217471162168454,1.0
2023-01-02 20:00:00+00:00,Ho Chi Minh City,71.0,0,20,0,1,2,0,dry,evening,unhealthy,1,58.0,20.0,30.625,17.911987207294608,1.0
2023-01-02 22:00:00+00:00,Ho Chi Minh City,36.0,0,22,0,1,2,0,dry,evening,unhealthy_sensitive,1,71.0,20.0,35.111111111111114,21.49095416939674,1.0
2023-01-02 23:00:00+00:00,Ho Chi Minh City,37.0,0,23,0,1,2,0,dry,evening,unhealthy_sensitive,1,36.0,20.0,35.2,20.263815588931475,1.0
2023-01-03 00:00:00+00:00,Ho Chi Minh City,43.0,0,0,1,1,3,0,dry,night,unhealthy_sensitive,1,37.0,20.0,35.36363636363637,19.231602779137923,0.0
2023-01-03 01:00:00+00:00,Ho Chi Minh City,18.0,0,1,1,1,3,0,dry,night,moderate,0,43.0,20.0,36.0,18.468646650226137,0.0
2023-01-03 02:00:00+00:00,Ho Chi Minh City,22.0,0,2,1,1,3,0,dry,night,moderate,0,18.0,20.0,34.61538461538461,18.373615419664787,0.0
2023-01-03 03:00:00+00:00,Ho Chi Minh City,13.0,0,3,1,1,3,0,dry,night,moderate,0,22.0,20.0,33.714285714285715,17.971895030547305,0.0
2023-01-03 04:00:00+00:00,Ho Chi Minh City,13.0,0,4,1,1,3,0,dry,night,moderate,0,13.0,20.0,32.333333333333336,18.125225778560925,0.0
2023-01-03 05:00:00+00:00,Ho Chi Minh City,8.0,0,5,1,1,3,0,dry,night,good,0,13.0,20.0,31.125,18.165443383890562,0.0
2023-01-03 06:00:00+00:00,Ho Chi Minh City,5.0,0,6,1,1,3,0,dry,morning,good,0,8.0,20.0,29.764705882352942,18.46120734054488,0.0
2023-01-03 07:00:00+00:00,Ho Chi Minh City,8.0,0,7,1,1,3,0,dry,morning,good,0,5.0,20.0,28.38888888888889,18.837193774048345,0.0
2023-01-03 08:00:00+00:00,Ho Chi Minh City,8.0,0,8,1,1,3,0,dry,morning,good,0,8.0,20.0,27.31578947368421,18.894598380310082,0.0
2023-01-03 09:00:00+00:00,Ho Chi Minh City,10.0,0,9,1,1,3,0,dry,morning,good,0,8.0,20.0,26.35,18.89103101028578,0.0
2023-01-05 04:00:00+00:00,Ho Chi Minh City,14.0,0,4,3,1,5,0,dry,night,moderate,0,10.0,20.0,25.571428571428573,18.75518975796147,0.0
2023-01-06 05:00:00+00:00,Ho Chi Minh City,8.0,0,5,4,1,6,0,dry,night,good,0,14.0,20.0,25.045454545454547,18.46870524950446,1.0
2023-01-08 18:00:00+00:00,Ho Chi Minh City,37.0,0,18,6,1,8,1,dry,evening,unhealthy_sensitive,1,8.0,20.0,24.304347826086957,18.39079508540938,0.0
2023-01-09 09:00:00+00:00,Ho Chi Minh City,28.0,0,9,0,1,9,0,dry,morning,moderate,0,37.0,31.0,24.833333333333332,18.172283402422796,0.0
2023-01-09 10:00:00+00:00,Ho Chi Minh City,6.0,0,10,0,1,9,0,dry,morning,good,0,28.0,31.0,24.708333333333332,18.138307208937583,0.0
2023-01-09 11:00:00+00:00,Ho Chi Minh City,24.0,0,11,0,1,9,0,dry,morning,moderate,0,6.0,11.0,23.666666666666668,18.475993040715828,0.0
2023-01-10 00:00:00+00:00,Ho Chi Minh City,21.0,0,0,1,1,10,0,dry,night,moderate,0,24.0,34.0,24.208333333333332,18.277996195631957,0.0
2023-01-10 04:00:00+00:00,Ho Chi Minh City,13.0,0,4,1,1,10,0,dry,night,moderate,0,21.0,11.0,23.666666666666668,18.167497654176064,0.0
2023-01-10 22:00:00+00:00,Ho Chi Minh City,18.0,0,22,1,1,10,0,dry,evening,moderate,0,13.0,16.0,23.75,18.11137043766801,0.0
2023-01-10 23:00:00+00:00,Ho Chi Minh City,17.0,0,23,1,1,10,0,dry,evening,moderate,0,18.0,53.0,23.833333333333332,18.078732801558438,0.0
2023-01-11 00:00:00+00:00,Ho Chi Minh City,18.0,0,0,2,1,11,0,dry,night,moderate,0,17.0,58.0,22.333333333333332,17.01576421686837,0.0
2023-01-11 01:00:00+00:00,Ho Chi Minh City,18.0,0,1,2,1,11,0,dry,night,moderate,0,18.0,71.0,20.666666666666668,15.23630294842656,0.0
2023-01-11 02:00:00+00:00,Ho Chi Minh City,20.0,0,2,2,1,11,0,dry,night,moderate,0,18.0,36.0,18.458333333333332,10.826614415880199,0.0
2023-01-11 03:00:00+00:00,Ho Chi Minh City,24.0,0,3,2,1,11,0,dry,night,moderate,0,20.0,37.0,17.791666666666668,10.172337453867835,0.0
2023-01-11 04:00:00+00:00,Ho Chi Minh City,20.0,0,4,2,1,11,0,dry,night,moderate,0,24.0,43.0,17.25,9.423605882361962,0.0
2023-01-11 05:00:00+00:00,Ho Chi Minh City,18.0,0,5,2,1,11,0,dry,night,moderate,0,20.0,18.0,16.291666666666668,7.7036364460398605,0.0
2023-01-11 06:00:00+00:00,Ho Chi Minh City,10.0,0,6,2,1,11,0,dry,morning,good,0,18.0,22.0,16.291666666666668,7.7036364460398605,0.0
2023-01-11 07:00:00+00:00,Ho Chi Minh City,13.0,0,7,2,1,11,0,dry,morning,moderate,0,10.0,13.0,15.791666666666666,7.706457860367707,0.0
2023-01-11 08:00:00+00:00,Ho Chi Minh City,13.0,0,8,2,1,11,0,dry,morning,moderate,0,13.0,13.0,15.791666666666666,7.706457860367707,0.0
2023-01-11 09:00:00+00:00,Ho Chi Minh City,9.0,0,9,2,1,11,0,dry,morning,good,0,13.0,8.0,15.791666666666666,7.706457860367707,0.0
2023-01-11 10:00:00+00:00,Ho Chi Minh City,15.0,0,10,2,1,11,0,dry,morning,moderate,0,9.0,5.0,15.833333333333334,7.665091205485152,0.0
2023-01-11 11:00:00+00:00,Ho Chi Minh City,25.0,0,11,2,1,11,0,dry,morning,moderate,0,15.0,8.0,16.25,7.314369419163898,0.0
2023-01-11 12:00:00+00:00,Ho Chi Minh City,17.0,0,12,2,1,11,0,dry,afternoon,moderate,0,25.0,8.0,16.958333333333332,7.303835601432555,0.0
2023-01-11 13:00:00+00:00,Ho Chi Minh City,14.0,0,13,2,1,11,0,dry,afternoon,moderate,0,17.0,10.0,17.333333333333332,7.050542172594691,0.0
2023-01-11 14:00:00+00:00,Ho Chi Minh City,18.0,0,14,2,1,11,0,dry,afternoon,moderate,0,14.0,14.0,17.5,6.915640748081248,0.0
2023-01-11 15:00:00+00:00,Ho Chi Minh City,10.0,0,15,2,1,11,0,dry,afternoon,good,0,18.0,8.0,17.666666666666668,6.875708132173777,0.0
2023-01-11 16:00:00+00:00,Ho Chi Minh City,11.0,0,16,2,1,11,0,dry,afternoon,good,0,10.0,37.0,17.75,6.76467808289629,0.0
2023-01-11 17:00:00+00:00,Ho Chi Minh City,10.0,0,17,2,1,11,0,dry,afternoon,good,0,11.0,28.0,16.666666666666668,5.514145183203769,0.0
2023-01-16 00:00:00+00:00,Ho Chi Minh City,29.0,0,0,0,1,16,0,dry,night,moderate,0,10.0,6.0,15.916666666666666,5.1153364177409415,0.0
2023-01-16 01:00:00+00:00,Ho Chi Minh City,31.0,0,1,0,1,16,0,dry,night,moderate,0,29.0,24.0,16.875,5.3268189381656335,0.0
2023-01-16 02:00:00+00:00,Ho Chi Minh City,34.0,0,2,0,1,16,0,dry,night,moderate,0,31.0,21.0,17.166666666666668,5.8952203680953135,0.0
2023-01-16 03:00:00+00:00,Ho Chi Minh City,26.0,0,3,0,1,16,0,dry,night,moderate,0,34.0,13.0,17.708333333333332,6.791805591181614,0.0
2023-01-16 04:00:00+00:00,Ho Chi Minh City,27.0,0,4,0,1,16,0,dry,night,moderate,0,26.0,18.0,18.25,6.91721230604906,0.0
2023-01-16 05:00:00+00:00,Ho Chi Minh City,31.0,0,5,0,1,16,0,dry,night,moderate,0,27.0,17.0,18.625,7.143330729641706,0.0
2023-01-16 06:00:00+00:00,Ho Chi Minh City,20.0,0,6,0,1,16,0,dry,morning,moderate,0,31.0,18.0,19.208333333333332,7.564098076449363,0.0
2023-01-16 07:00:00+00:00,Ho Chi Minh City,30.0,0,7,0,1,16,0,dry,morning,moderate,0,20.0,18.0,19.291666666666668,7.561223541813546,1.0
2023-01-16 08:00:00+00:00,Ho Chi Minh City,42.0,0,8,0,1,16,0,dry,morning,unhealthy_sensitive,1,30.0,20.0,19.791666666666668,7.862841430571957,0.0
2023-01-16 09:00:00+00:00,Ho Chi Minh City,33.0,0,9,0,1,16,0,dry,morning,moderate,0,42.0,24.0,20.708333333333332,9.076865800132952,0.0
2023-01-16 10:00:00+00:00,Ho Chi Minh City,30.0,0,10,0,1,16,0,dry,morning,moderate,0,33.0,20.0,21.083333333333332,9.398966949093126,0.0
2023-01-16 11:00:00+00:00,Ho Chi Minh City,25.0,0,11,0,1,16,0,dry,morning,moderate,0,30.0,18.0,21.5,9.56897159528151,0.0
2023-01-16 12:00:00+00:00,Ho Chi Minh City,15.0,0,12,0,1,16,0,dry,afternoon,moderate,0,25.0,10.0,21.791666666666668,9.564332139536056,0.0
2023-01-16 13:00:00+00:00,Ho Chi Minh City,20.0,0,13,0,1,16,0,dry,afternoon,moderate,0,15.0,13.0,22.0,9.34833163445896,0.0
2023-01-16 14:00:00+00:00,Ho Chi Minh City,21.0,0,14,0,1,16,0,dry,afternoon,moderate,0,20.0,13.0,22.291666666666668,9.162680292628766,0.0
2023-01-16 15:00:00+00:00,Ho Chi Minh City,18.0,0,15,0,1,16,0,dry,afternoon,moderate,0,21.0,9.0,22.625,8.953078168744659,0.0
2023-01-16 16:00:00+00:00,Ho Chi Minh City,20.0,0,16,0,1,16,0,dry,afternoon,moderate,0,18.0,15.0,23.0,8.536367214300903,0.0
2023-01-16 17:00:00+00:00,Ho Chi Minh City,18.0,0,17,0,1,16,0,dry,afternoon,moderate,0,20.0,25.0,23.208333333333332,8.39243534467158,0.0
2023-01-16 18:00:00+00:00,Ho Chi Minh City,21.0,0,18,0,1,16,0,dry,evening,moderate,0,18.0,17.0,22.916666666666668,8.448908685209854,0.0
2023-01-16 19:00:00+00:00,Ho Chi Minh City,22.0,0,19,0,1,16,0,dry,evening,moderate,0,21.0,14.0,23.083333333333332,8.366167200288817,0.0
2023-01-16 20:00:00+00:00,Ho Chi Minh City,25.0,0,20,0,1,16,0,dry,evening,moderate,0,22.0,18.0,23.416666666666668,8.144972664788074,1.0
2023-01-16 21:00:00+00:00,Ho Chi Minh City,54.0,0,21,0,1,16,0,dry,evening,unhealthy_sensitive,1,25.0,10.0,23.708333333333332,8.067536484425482,1.0
2023-01-16 22:00:00+00:00,Ho Chi Minh City,54.0,0,22,0,1,16,0,dry,evening,unhealthy_sensitive,1,54.0,11.0,25.541666666666668,9.659323797858942,1.0
2023-01-16 23:00:00+00:00,Ho Chi Minh City,56.0,0,23,0,1,16,0,dry,evening,unhealthy,1,54.0,10.0,27.333333333333332,10.768983911806798,1.0
2023-01-17 00:00:00+00:00,Ho Chi Minh City,56.0,0,0,1,1,17,0,dry,night,unhealthy,1,56.0,29.0,29.25,11.610527456842215,1.0
2023-01-17 01:00:00+00:00,Ho Chi Minh City,50.0,0,1,1,1,17,0,dry,night,unhealthy_sensitive,1,56.0,31.0,30.375,12.82935662082662,1.0
2023-01-17 02:00:00+00:00,Ho Chi Minh City,53.0,0,2,1,1,17,0,dry,night,unhealthy_sensitive,1,50.0,34.0,31.166666666666668,13.4412301024373,1.0
2023-01-17 03:00:00+00:00,Ho Chi Minh City,51.0,0,3,1,1,17,0,dry,night,unhealthy_sensitive,1,53.0,26.0,31.958333333333332,14.155899574157171,1.0
2023-01-17 04:00:00+00:00,Ho Chi Minh City,39.0,0,4,1,1,17,0,dry,night,unhealthy_sensitive,1,51.0,27.0,33.0,14.610895279535926,1.0
2023-01-17 05:00:00+00:00,Ho Chi Minh City,43.0,0,5,1,1,17,0,dry,night,unhealthy_sensitive,1,39.0,31.0,33.5,14.601965323351093,1.0
2023-01-17 06:00:00+00:00,Ho Chi Minh City,36.0,0,6,1,1,17,0,dry,morning,unhealthy_sensitive,1,43.0,20.0,34.0,14.717632134693877,1.0
2023-01-17 07:00:00+00:00,Ho Chi Minh City,43.0,0,7,1,1,17,0,dry,morning,unhealthy_sensitive,1,36.0,30.0,34.666666666666664,14.415169143970365,0.0
2023-01-17 08:00:00+00:00,Ho Chi Minh City,32.0,0,8,1,1,17,0,dry,morning,moderate,0,43.0,42.0,35.208333333333336,14.476304977344924,0.0
2023-01-17 09:00:00+00:00,Ho Chi Minh City,28.0,0,9,1,1,17,0,dry,morning,moderate,0,32.0,33.0,34.791666666666664,14.41611165891548,0.0
2023-01-17 10:00:00+00:00,Ho Chi Minh City,24.0,0,10,1,1,17,0,dry,morning,moderate,0,28.0,30.0,34.583333333333336,14.479120399258786,0.0
2023-01-17 11:00:00+00:00,Ho Chi Minh City,22.0,0,11,1,1,17,0,dry,morning,moderate,0,24.0,25.0,34.333333333333336,14.6128789731544,0.0
2023-01-17 12:00:00+00:00,Ho Chi Minh City,19.0,0,12,1,1,17,0,dry,afternoon,moderate,0,22.0,15.0,34.208333333333336,14.708705398258328,0.0
2023-01-17 13:00:00+00:00,Ho Chi Minh City,34.0,0,13,1,1,17,0,dry,afternoon,moderate,0,19.0,20.0,34.375,14.502810822014139,0.0
2023-01-17 14:00:00+00:00,Ho Chi Minh City,23.0,0,14,1,1,17,0,dry,afternoon,moderate,0,34.0,21.0,34.958333333333336,14.177382988612427,0.0
2023-01-17 15:00:00+00:00,Ho Chi Minh City,35.0,0,15,1,1,17,0,dry,afternoon,moderate,0,23.0,18.0,35.041666666666664,14.097422418321006,0.0
2023-01-17 16:00:00+00:00,Ho Chi Minh City,34.0,0,16,1,1,17,0,dry,afternoon,moderate,0,35.0,20.0,35.75,13.623030372194691,0.0
2023-01-17 17:00:00+00:00,Ho Chi Minh City,30.0,0,17,1,1,17,0,dry,afternoon,moderate,0,34.0,18.0,36.333333333333336,13.212861542638196,1.0
2023-01-17 18:00:00+00:00,Ho Chi Minh City,39.0,0,18,1,1,17,0,dry,evening,unhealthy_sensitive,1,30.0,21.0,36.833333333333336,12.706269136230299,0.0
2023-01-17 19:00:00+00:00,Ho Chi Minh City,29.0,0,19,1,1,17,0,dry,evening,moderate,0,39.0,22.0,37.583333333333336,12.254250963101189,0.0
2023-01-17 20:00:00+00:00,Ho Chi Minh City,24.0,0,20,1,1,17,0,dry,evening,moderate,0,29.0,25.0,37.875,11.94666589835659,0.0
